"Area","Item","Element","Unit","Year","Year_Value","Flag"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1992",26.9484,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1993",26.9484,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1994",26.9484,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1995",26.9484,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1996",26.9484,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1997",26.9484,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1998",26.9484,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1999",26.9484,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2000",26.9484,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2001",26.9076,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2002",26.9085,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2003",26.8966,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2004",26.8651,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2005",26.8389,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2006",26.8066,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2007",26.8001,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2008",26.7804,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2009",26.7612,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2010",26.7571,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2011",26.7397,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2012",26.7061,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2013",26.6432,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2014",26.6084,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2015",26.5855,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2016",26.5855,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2017",26.5855,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2030",26.5855,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","2050",26.5855,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1961",86.7807,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1962",81.3856,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1963",86.0761,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1964",83.8071,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1965",83.6993,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1966",85.5922,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1967",93.4495,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1968",86.9456,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1969",81.8943,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1970",83.2165,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1971",92.4568,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1972",85.1057,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1973",93.3958,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1974",102.0756,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1975",106.5075,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1976",111.1499,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1977",109.2844,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1978",105.6003,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1979",108.6478,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1980",113.3169,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1981",119.4888,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1982",116.006,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1983",84.9312,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1984",110.0231,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1985",112.5004,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1986",103.7969,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1987",91.4606,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1988",89.2373,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1989",100.1829,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1990",105.6187,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1991",102.771,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1992",108.7259,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1993",98.5499,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1994",108.8882,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1995",100.4333,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1996",109.139,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1997",109.3648,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1998",107.7335,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","1999",103.3581,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2000",104.904,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2001",99.0477,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2002",98.4364,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2003",103.2157,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2004",104.9581,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2005",106.6527,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2006",99.9711,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2007",119.1033,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2008",112.5996,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2009",111.1477,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2010",112.6013,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2011",113.8198,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2012",119.0928,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2013",117.4982,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2014",113.4924,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2015",110.9923,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2016",116.4542,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2017",108.8629,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2030",122.5547,"A"
"United States of America","Burning - Crop residues","Emissions (CH4)","gigagrams","2050",126.4414,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1961",2519.855,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1962",2363.1961,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1963",2499.3938,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1964",2433.5104,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1965",2430.3794,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1966",2485.3448,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1967",2713.4978,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1968",2524.6417,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1969",2377.9689,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1970",2416.3603,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1971",2684.6714,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1972",2471.2165,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1973",2711.9359,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1974",2963.973,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1975",3092.6626,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1976",3227.4635,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1977",3173.2942,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1978",3066.3196,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1979",3154.8102,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1980",3290.3879,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1981",3469.602,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1982",3368.47,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1983",2466.1517,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1984",3194.7439,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1985",3266.6783,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1986",3013.954,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1987",2655.7451,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1988",2591.1871,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1989",2909.0142,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1990",3066.8536,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1991",2984.1644,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1992",3157.077,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1993",2861.5968,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1994",3161.7918,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1995",2916.2852,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1996",3169.072,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1997",3175.629,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1998",3128.2627,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","1999",3001.212,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","2000",3046.1008,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","2001",2876.0509,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","2002",2858.3017,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","2003",2997.0794,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","2004",3047.6729,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","2005",3096.8783,"A"
"United States of America","Burning - Crop residues","Emissions (CO2eq)","gigagrams","2006",2902.8636,"A"
